Component_Type,Manufacturer,Model,Spec_1,Spec_2,Spec_3,Year,Month,Day,Week,Merchant,Region_Code,Currency,Price_USD,Price_Original
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,4,10,15,OutletPC,us,USD,29.98,29.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,4,10,15,SuperBiiz,us,USD,25.99,25.99
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,4,13,16,Newegg,us,USD,31.98,31.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,4,21,17,Newegg,us,USD,31.86,31.86
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,5,4,19,OutletPC,us,USD,28.88,28.88
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,5,27,22,Newegg,us,USD,29.98,29.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,5,31,23,Newegg,us,USD,29.98,29.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,6,1,23,Newegg,us,USD,29.98,29.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,6,2,23,Newegg,us,USD,31.98,31.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,6,4,23,OutletPC,us,USD,28.88,28.88
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,6,9,24,Newegg,us,USD,31.98,31.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,6,13,25,Newegg,us,USD,31.98,31.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,6,15,25,Newegg,us,USD,31.98,31.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,6,16,25,Newegg,us,USD,31.98,31.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,6,17,25,Newegg,us,USD,30.98,30.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,6,17,25,OutletPC,us,USD,27.88,27.88
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,6,19,25,Newegg,us,USD,30.98,30.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,7,8,28,Newegg,us,USD,29.98,29.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,7,12,29,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,7,25,31,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,8,5,32,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,8,10,33,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,8,12,33,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,8,19,34,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,8,20,34,Newegg Marketplace,us,USD,32.53,32.53
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,8,21,34,Newegg Marketplace,us,USD,32.74,32.74
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,8,25,35,Newegg Marketplace,us,USD,32.74,32.74
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,8,26,35,Newegg Marketplace,us,USD,32.74,32.74
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,8,27,35,Newegg Marketplace,us,USD,32.35,32.35
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,8,28,35,Newegg Marketplace,us,USD,32.74,32.74
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,8,31,36,Newegg Marketplace,us,USD,32.35,32.35
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,9,1,36,Newegg Marketplace,us,USD,32.74,32.74
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,9,8,37,Newegg Marketplace,us,USD,32.54,32.54
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,9,16,38,Newegg Marketplace,us,USD,32.69,32.69
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,9,19,39,Newegg Marketplace,us,USD,31.65,31.65
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,9,22,39,Newegg Marketplace,us,USD,32.69,32.69
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,9,26,40,Newegg Marketplace,us,USD,32.62,32.62
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,10,9,41,Newegg Marketplace,us,USD,32.54,32.54
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,10,13,42,Newegg Marketplace,us,USD,33.09,33.09
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,10,14,42,Newegg Marketplace,us,USD,32.54,32.54
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,10,18,43,Newegg Marketplace,us,USD,32.33,32.33
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,10,19,43,Newegg Marketplace,us,USD,33.64,33.64
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,10,21,43,Newegg Marketplace,us,USD,32.54,32.54
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,11,3,45,Newegg Marketplace,us,USD,33.13,33.13
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,11,5,45,Newegg Marketplace,us,USD,33.3,33.3
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,11,6,45,Newegg Marketplace,us,USD,33.37,33.37
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,11,7,46,Newegg Marketplace,us,USD,31.915,31.915
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,11,9,46,Newegg Marketplace,us,USD,31.85,31.85
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,11,22,48,Newegg Marketplace,us,USD,31.85,31.85
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,11,29,49,SuperBiiz,us,USD,25.99,25.99
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,12,1,49,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,12,3,49,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,12,17,51,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,12,20,52,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,12,24,52,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,12,30,53,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2016,12,31,53,OutletPC,us,USD,39.88,39.88
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,1,4,2,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,1,7,2,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,1,21,4,OutletPC,us,USD,39.88,39.88
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,2,22,9,OutletPC,us,USD,39.88,39.88
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,3,2,10,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,3,3,10,Newegg Marketplace,us,USD,31.21,31.21
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,3,3,10,PCM,us,USD,31.98,31.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,3,4,10,Newegg Marketplace,us,USD,31.69,31.69
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,3,9,11,Newegg Marketplace,us,USD,31.69,31.69
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,3,15,12,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,3,15,12,OutletPC,us,USD,39.88,39.88
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,4,6,15,PCM,us,USD,43.45,43.45
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,4,18,17,PCM,us,USD,43.45,43.45
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,4,19,17,PCM,us,USD,31.98,31.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,4,21,17,Newegg Marketplace,us,USD,32.57,32.57
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,4,22,17,Newegg Marketplace,us,USD,32.57,32.57
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,4,23,17,Newegg Marketplace,us,USD,32.15,32.15
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,4,26,18,Newegg Marketplace,us,USD,31.22,31.22
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,4,28,18,Newegg Marketplace,us,USD,32.15,32.15
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,5,1,19,Newegg Marketplace,us,USD,32.15,32.15
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,5,2,19,Newegg Marketplace,us,USD,31.22,31.22
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,5,20,21,Newegg Marketplace,us,USD,31.22,31.22
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,6,10,24,Newegg Marketplace,us,USD,31.22,31.22
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,6,13,25,Newegg Marketplace,us,USD,31.51,31.51
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,6,20,26,PCM,us,USD,31.98,31.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,6,22,26,Newegg Marketplace,us,USD,31.51,31.51
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,7,8,28,PCM,us,USD,31.98,31.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,7,10,29,Newegg Marketplace,us,USD,32.31,32.31
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,7,12,29,Newegg Marketplace,us,USD,32.31,32.31
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,8,18,34,PCM,us,USD,31.98,31.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,8,26,35,PCM,us,USD,31.98,31.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,8,29,36,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,9,2,36,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,9,2,36,PCM,us,USD,43.45,43.45
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,9,4,37,PCM,us,USD,43.45,43.45
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,9,8,37,PCM,us,USD,31.98,31.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,9,9,37,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,9,10,37,PCM,us,USD,31.98,31.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,9,12,38,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,9,12,38,Newegg Marketplace,us,USD,71.99,71.99
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,9,13,38,Newegg Marketplace,us,USD,71.99,71.99
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,9,21,39,PCM,us,USD,31.98,31.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,9,22,39,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,9,22,39,PCM,us,USD,31.98,31.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,9,23,39,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,9,24,39,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,9,25,40,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,9,27,40,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,10,3,41,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,10,3,41,PCM,us,USD,31.98,31.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,10,4,41,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,10,5,41,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,10,6,41,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,10,13,42,PCM,us,USD,31.98,31.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,10,14,42,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,10,16,43,B H,us,USD,34.89,34.89
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,10,18,43,B H,us,USD,31.0,31.0
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,11,1,45,Newegg Marketplace,us,USD,88.9,88.9
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,11,13,47,Newegg Marketplace,us,USD,88.9,88.9
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,12,9,50,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,12,10,50,Newegg,us,USD,33.98,33.98
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,12,10,50,PCM,us,USD,43.29,43.29
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,12,11,51,B H,us,USD,30.05,30.05
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,12,11,51,Newegg,us,USD,32.45,32.45
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,12,16,51,Newegg Marketplace,us,USD,51.29,51.29
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,12,19,52,PCM,us,USD,43.29,43.29
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,12,20,52,Newegg,us,USD,31.23,31.23
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,12,21,52,Newegg,us,USD,30.01,30.01
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,12,23,52,Newegg Marketplace,us,USD,88.9,88.9
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2017,12,27,53,Newegg Marketplace,us,USD,51.29,51.29
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2018,1,12,2,Newegg,us,USD,32.45,32.45
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2018,1,14,2,Newegg,us,USD,32.45,32.45
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2018,1,14,2,Newegg Marketplace,us,USD,88.9,88.9
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2018,1,18,3,B H,us,USD,30.05,30.05
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2018,2,7,6,Newegg Marketplace,us,USD,88.9,88.9
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2018,2,9,6,Newegg,us,USD,32.45,32.45
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2018,2,21,8,Newegg Marketplace,us,USD,49.73,49.73
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2018,2,22,8,Newegg Business,us,USD,32.45,32.45
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2018,3,1,9,Newegg,us,USD,32.45,32.45
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2018,3,2,9,Newegg Business,us,USD,32.45,32.45
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2018,3,3,9,Newegg Marketplace,us,USD,49.15,49.15
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2018,3,4,9,Newegg Marketplace,us,USD,49.15,49.15
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2018,4,1,13,Newegg Business,us,USD,29.88,29.88
CPU,AMD,Amd Sempron 2650,Amd 2650,2.0,AMD Socket AM1,2018,4,3,14,Newegg Business,us,USD,29.88,29.88
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,4,10,15,Newegg,us,USD,38.98,38.98
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,4,10,15,OutletPC,us,USD,35.45,35.45
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,4,10,15,SuperBiiz,us,USD,31.95,31.95
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,4,21,17,Newegg,us,USD,38.48,38.48
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,5,26,22,Newegg,us,USD,38.48,38.48
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,5,27,22,Newegg,us,USD,34.98,34.98
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,6,4,23,OutletPC,us,USD,35.45,35.45
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,6,13,25,Newegg,us,USD,34.98,34.98
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,6,15,25,Newegg,us,USD,34.98,34.98
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,6,16,25,Newegg,us,USD,34.98,34.98
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,6,24,26,Newegg,us,USD,34.98,34.98
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,6,30,27,SuperBiiz,us,USD,30.99,30.99
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,7,1,27,Newegg,us,USD,34.98,34.98
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,7,22,30,Newegg,us,USD,41.98,41.98
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,8,2,32,Newegg,us,USD,41.98,41.98
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,8,5,32,Newegg,us,USD,39.98,39.98
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,8,5,32,SuperBiiz,us,USD,28.99,28.99
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,8,8,33,SuperBiiz,us,USD,29.99,29.99
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,8,10,33,Newegg,us,USD,39.98,39.98
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,8,12,33,Newegg,us,USD,39.98,39.98
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,8,19,34,Newegg,us,USD,39.98,39.98
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,8,19,34,Newegg Marketplace,us,USD,36.96,36.96
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,8,25,35,Newegg Marketplace,us,USD,36.96,36.96
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,8,26,35,Newegg Marketplace,us,USD,36.96,36.96
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,8,30,36,OutletPC,us,USD,35.45,35.45
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,9,8,37,Newegg Marketplace,us,USD,37.97,37.97
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,9,14,38,OutletPC,us,USD,37.89,37.89
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,9,15,38,Newegg Marketplace,us,USD,37.91,37.91
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,9,16,38,Newegg Marketplace,us,USD,38.06,38.06
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,10,9,41,Newegg Marketplace,us,USD,37.97,37.97
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,10,13,42,Newegg Marketplace,us,USD,38.06,38.06
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,10,14,42,Newegg Marketplace,us,USD,37.97,37.97
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,10,19,43,Newegg Marketplace,us,USD,38.06,38.06
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,10,21,43,Newegg Marketplace,us,USD,37.97,37.97
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,10,30,44,Newegg Marketplace,us,USD,37.97,37.97
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,11,3,45,Newegg Marketplace,us,USD,38.06,38.06
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,11,5,45,Newegg Marketplace,us,USD,37.815,37.815
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,11,9,46,Newegg Marketplace,us,USD,37.96,37.96
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,11,22,48,Newegg Marketplace,us,USD,37.96,37.96
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,11,29,49,SuperBiiz,us,USD,29.99,29.99
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,12,3,49,Newegg,us,USD,39.98,39.98
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2016,12,14,51,Newegg,us,USD,39.98,39.98
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,1,4,2,Newegg,us,USD,39.98,39.98
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,1,12,3,OutletPC,us,USD,42.4,42.4
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,2,1,6,OutletPC,us,USD,42.4,42.4
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,2,10,7,Newegg Marketplace,us,USD,36.68,36.68
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,2,11,7,Newegg Marketplace,us,USD,36.68,36.68
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,2,14,8,OutletPC,us,USD,47.78,47.78
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,2,24,9,OutletPC,us,USD,41.33,41.33
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,2,25,9,OutletPC,us,USD,49.89,49.89
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,3,2,10,Newegg,us,USD,39.98,39.98
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,3,5,10,Newegg,us,USD,39.98,39.98
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,3,7,11,Newegg,us,USD,39.98,39.98
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,3,8,11,Newegg,us,USD,39.98,39.98
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,3,9,11,Newegg,us,USD,39.98,39.98
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,3,10,11,Newegg Marketplace,us,USD,37.98,37.98
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,3,11,11,Newegg Marketplace,us,USD,37.98,37.98
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,3,12,11,Newegg,us,USD,39.98,39.98
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,4,12,16,Newegg,us,USD,39.72,39.72
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,4,13,16,Newegg,us,USD,39.59,39.59
CPU,AMD,Amd Sempron 3850,Amd 3850,4.0,AMD Socket AM1,2017,4,14,16,Newegg Marketplace,us,USD,38.83,38.83
